name,country,city,ranking,programs,tuition,scholarship,website
Griffith College,Ireland,Main City,220,"MS Computer Science, Robotics, Software Engineering",15893,High,http://www.gcd.ie/
Galway Mayo Institute of Technology,Ireland,Main City,309,"Business Analytics, MS Computer Science, Robotics",29079,High,http://www.gmit.ie/
Irish International University (Distance Education),Ireland,Main City,131,"Software Engineering, Artificial Intelligence, Business Analytics",17558,Medium,http://www.iiuedu.ie/
Carlow Institute of Technology,Ireland,Main City,209,"MBA, Cybersecurity, MS Computer Science",12250,Very High,http://www.itcarlow.ie/
"Institue of Technology, Tralee",Ireland,Main City,281,"Business Analytics, Artificial Intelligence, MBA",10334,High,http://www.ittralee.ie/
LSB College,Ireland,Main City,105,"Robotics, MS Computer Science, MBA",25233,Very High,http://www.lsb.ie/
"National University of Ireland, Maynooth",Ireland,Main City,472,"MBA, Data Science, Robotics",27188,Low,http://www.may.ie/
National College of Ireland,Ireland,Main City,444,"Cybersecurity, Data Science, Business Analytics",29522,High,http://www.ncirl.ie/
National University of Ireland,Ireland,Main City,64,"MBA, Robotics, Artificial Intelligence",26558,Medium,http://www.nui.ie/
Royal College of Physicians of Ireland,Ireland,Main City,134,"Cybersecurity, Data Science, Artificial Intelligence",22163,Very High,http://www.rcpi.ie/
Royal College of Surgeons,Ireland,Main City,308,"Data Science, MBA, Robotics",20086,Very High,http://www.rcsi.ie/
Shannon College of Hotel Management,Ireland,Main City,450,"Data Science, Software Engineering, Artificial Intelligence",8330,High,http://www.shannoncollege.com/
Technological University of the Shannon,Ireland,Main City,202,"Robotics, Artificial Intelligence, Data Science",19976,Low,https://tus.ie/
"University of Dublin, Trinity College",Ireland,Main City,321,"Business Analytics, MS Computer Science, Data Science",11853,Low,http://www.tcd.ie/
University College Cork,Ireland,Main City,95,"Business Analytics, MBA, Software Engineering",20892,High,http://www.ucc.ie/
University College Dublin,Ireland,Main City,207,"Robotics, Software Engineering, MS Computer Science",15778,Medium,http://www.ucd.ie/
University of Galway,Ireland,Main City,312,"Software Engineering, MS Computer Science, Data Science",11822,High,https://www.universityofgalway.ie/
University of Limerick,Ireland,Main City,394,"MS Computer Science, Software Engineering, Data Science",13599,High,http://www.ul.ie/
Waterford Institute Of Technology,Ireland,Main City,233,"Data Science, Cybersecurity, MS Computer Science",22904,Medium,http://www.wit.ie/
Technological University Dublin,Ireland,Main City,125,"Robotics, Artificial Intelligence, Data Science",22975,Very High,https://tudublin.ie
Munster Technological University,Ireland,Main City,170,"Artificial Intelligence, MS Computer Science, Data Science",28907,High,https://www.mtu.ie/
Dundalk Institute of Technology,Ireland,Main City,482,"Software Engineering, MS Computer Science, MBA",9476,Medium,https://www.dkit.ie/
"Schiller International University, American College of Switzerland",Switzerland,Main City,297,"MS Computer Science, MBA, Artificial Intelligence",29122,High,http://www.american-college.com/
Business and Hotel Management School,Switzerland,Main City,405,"Business Analytics, Data Science, Software Engineering",23741,Medium,http://www.bhms.ch/
Business School Lausanne (BSL),Switzerland,Main City,134,"Data Science, MBA, Software Engineering",20863,Low,http://www.bsl-lausanne.ch/
Cubidor University Switzerland,Switzerland,Main City,254,"Robotics, Data Science, Business Analytics",11967,High,http://www.cubidor.com/
DCT International Hotel & Business Management School,Switzerland,Main City,325,"Artificial Intelligence, Business Analytics, Software Engineering",27520,Medium,http://www.dct.ch/
"European Graduate School, Media & Communications",Switzerland,Main City,287,"MS Computer Science, Data Science, Business Analytics",29181,Very High,http://www.egs.edu/
Lausanne Hotel School (EHL),Switzerland,Main City,280,"Business Analytics, MS Computer Science, Artificial Intelligence",10710,High,http://www.ehl.ch/
European University,Switzerland,Main City,25,"Business Analytics, Data Science, Robotics",14282,Medium,http://www.euruni.edu/
Franklin College Switzerland,Switzerland,Main City,323,"Artificial Intelligence, Software Engineering, MS Computer Science",18584,Medium,http://www.fc.edu/
University of Applied Sciences Aargau,Switzerland,Main City,313,"MBA, Robotics, Cybersecurity",14671,Medium,http://www.fh-aargau.ch/
University of Applied Sciences Basel (FHBB ),Switzerland,Main City,209,"Robotics, MS Computer Science, Data Science",20069,High,http://www.fhbb.ch/
University of Applied Sciences Chur,Switzerland,Main City,220,"Artificial Intelligence, Data Science, Cybersecurity",9426,Very High,http://www.fh-htachur.ch/
University of Applied Sciences Solothurn Northwestern Switzerland,Switzerland,Main City,291,"Data Science, Robotics, Artificial Intelligence",21815,Very High,http://www.fhso.ch/
Geneva Business School,Switzerland,Main City,193,"Data Science, Business Analytics, MBA",21876,High,http://www.gbs-ge.ch/
Glion Institute of Higher Education,Switzerland,Main City,116,"MBA, Robotics, Data Science",16423,Medium,http://www.glion.edu/
Graduate School of Business Administration Zurich (GSBA Zurich),Switzerland,Main City,29,"Software Engineering, Cybersecurity, Robotics",27255,Very High,http://www.gsba.ch/
Hochschule für Gestaltung und Kunst Zürich,Switzerland,Main City,77,"Cybersecurity, Artificial Intelligence, MS Computer Science",29173,High,http://www.hgkz.ch/
International Culinary Institute (ICI),Switzerland,Main City,244,"Cybersecurity, Artificial Intelligence, MS Computer Science",22537,Very High,http://www.ici-luzern.com/
International Hotel Management Institute,Switzerland,Main City,186,"Software Engineering, Artificial Intelligence, Robotics",9552,Low,http://www.imi-luzern.com/
International School of Business Management,Switzerland,Main City,301,"Robotics, Business Analytics, MS Computer Science",10459,High,http://www.isbm-school.com/
International University in Geneva,Switzerland,Main City,65,"Cybersecurity, Software Engineering, Data Science",27672,Very High,http://www.iun.ch/
Les Roches International School of Hotel Management,Switzerland,Main City,270,"MS Computer Science, MBA, Software Engineering",8712,Low,http://www.lesroches.edu/
Les Roches Gruyère University of Applied Sciences,Switzerland,Main City,376,"Software Engineering, Data Science, Business Analytics",9585,High,http://www.lrguas.ch/
Fachhochschule Pur,Switzerland,Main City,98,"MBA, Business Analytics, Robotics",28745,Medium,http://www.phw.info/
Swiss Business School Zurich (SBS),Switzerland,Main City,114,"Data Science, Artificial Intelligence, Cybersecurity",12506,High,http://www.sbs.edu/
Swiss Management Center,Switzerland,Main City,48,"Artificial Intelligence, MS Computer Science, MBA",15944,Medium,http://www.swissmc.ch/
University of Switzerland,Switzerland,Main City,31,"Artificial Intelligence, Robotics, Business Analytics",10295,Medium,http://www.swissu.org/
"University Center ""César Ritz""",Switzerland,Main City,144,"Business Analytics, MS Computer Science, MBA",16182,Medium,http://www.uccr.edu/
Libera Università degli Studi di Scienze Umane e Tecnologiche,Switzerland,Main City,461,"Data Science, Cybersecurity, MS Computer Science",17367,Medium,http://www.uniludes.ch/
Victoria University,Switzerland,Main City,192,"Cybersecurity, Data Science, Artificial Intelligence",23460,Low,http://www.victoria-uni.ch/
Webster University Geneva,Switzerland,Main City,222,"Data Science, Robotics, MBA",15426,High,http://www.webster.ch/
Zurich University of Applied Sciences Winterthur,Switzerland,Main City,39,"Robotics, Cybersecurity, Business Analytics",24962,Medium,http://www.zhwin.ch/
EPFL - EPF Lausanne,Switzerland,Main City,106,"Robotics, Cybersecurity, Business Analytics",27305,Very High,http://www.epfl.ch/
ETHZ - ETH Zurich,Switzerland,Main City,381,"Artificial Intelligence, MS Computer Science, Business Analytics",16666,High,http://www.ethz.ch/
Universita della Svizzera Italiana,Switzerland,Main City,295,"MBA, MS Computer Science, Data Science",27867,High,http://www.usi.ch/
University of Basel,Switzerland,Main City,309,"MS Computer Science, MBA, Software Engineering",9393,High,http://www.unibas.ch/
University of Fribourg,Switzerland,Main City,57,"MBA, MS Computer Science, Robotics",21934,High,http://www.unifr.ch/
University of Geneva,Switzerland,Main City,86,"Software Engineering, Business Analytics, Cybersecurity",13321,Very High,http://www.unige.ch/
Universität Zürich,Switzerland,Main City,31,"Data Science, MS Computer Science, Software Engineering",18577,High,https://www.uzh.ch/
Universität Bern,Switzerland,Main City,261,"Artificial Intelligence, Data Science, Robotics",14633,Low,http://www.unibe.ch/
Universität Luzern,Switzerland,Main City,271,"MS Computer Science, Business Analytics, Artificial Intelligence",20725,Low,http://www.unilu.ch/
Universität St. Gallen (HSG),Switzerland,Main City,438,"MS Computer Science, Data Science, Software Engineering",25867,High,http://www.unisg.ch/
Université de Lausanne,Switzerland,Main City,322,"MS Computer Science, Artificial Intelligence, Data Science",9902,Very High,http://www.unil.ch/
Université de Neuchâtel,Switzerland,Main City,411,"Cybersecurity, MS Computer Science, Artificial Intelligence",17887,High,http://www.unine.ch/
BFH - Bern University of Applied Sciences,Switzerland,Main City,163,"Business Analytics, MS Computer Science, Robotics",12233,Low,http://www.bfh.ch/
FFHS - Fernfachhochschule Schweiz,Switzerland,Main City,277,"Business Analytics, Robotics, MS Computer Science",12134,High,http://www.ffhs.ch/
FHNW - Fachhochschule Nordwestschweiz,Switzerland,Main City,228,"MS Computer Science, Robotics, Business Analytics",22185,Very High,http://www.fhnw.ch/
FHS St.Gallen,Switzerland,Main City,191,"Data Science, MBA, Software Engineering",23269,Very High,http://www.fhsg.ch/
HEP Vaud - Haute école pédagogique du canton de Vaud,Switzerland,Main City,189,"Cybersecurity, MBA, Software Engineering",27308,Very High,http://www.hepl.ch/
HEP-BEJUNE - Haute Ecole Pédagogique BEJUNE,Switzerland,Main City,400,"Cybersecurity, Robotics, MS Computer Science",29508,Very High,http://www.hep-bejune.ch/
HEP-PH FR - University of Teacher Education Fribourg,Switzerland,Main City,488,"MS Computer Science, Robotics, Business Analytics",13611,Very High,http://www.edufr.ch/
HEPVS - Haute école pédagogique du Valais,Switzerland,Main City,12,"MS Computer Science, Business Analytics, Cybersecurity",27048,Medium,http://www.hepvs.ch/
HES-SO : UAS Western Switzerland,Switzerland,Main City,420,"Artificial Intelligence, Cybersecurity, MBA",23601,High,http://www.hes-so.ch/
HfH – University of Applied Sciences of Special Needs Education,Switzerland,Main City,433,"Data Science, MBA, MS Computer Science",28546,High,http://www.hfh.ch/
Hochschule Luzern,Switzerland,Main City,64,"Artificial Intelligence, MBA, MS Computer Science",29314,Very High,https://www.hslu.ch/
HSR - Hochschule für Technik Rapperswil,Switzerland,Main City,362,"Business Analytics, MBA, Robotics",10106,Very High,http://www.hsr.ch/
HTW Chur - University of Applied Sciences HTW Chur,Switzerland,Main City,146,"Business Analytics, Software Engineering, MBA",29745,High,http://www.fh-htwchur.ch/
HWZ - University of Applied Sciences in Business Administration Zurich,Switzerland,Main City,296,"Robotics, Cybersecurity, Artificial Intelligence",13206,Low,http://www.fh-hwz.ch/
NTB - Hochschule für Technik Buchs,Switzerland,Main City,432,"Data Science, MBA, Robotics",27216,High,http://www.ntb.ch/
PH Zug - Pädagogische Hochschule Zug,Switzerland,Main City,140,"Business Analytics, MS Computer Science, Cybersecurity",17673,High,http://www.phzg.ch/
PH Zürich - Pädagogische Hochschule Zürich,Switzerland,Main City,188,"Data Science, MS Computer Science, Robotics",13928,Low,http://www.phzh.ch/
PHBern - University of Teacher Education Bern,Switzerland,Main City,212,"Robotics, Artificial Intelligence, Data Science",17226,Low,http://www.phbern.ch/
PHGR - University of Teacher Education Graubünden,Switzerland,Main City,392,"MBA, Robotics, Software Engineering",27673,Low,http://www.ph-gr.ch/
PHLU - University of Teacher Education Lucerne,Switzerland,Main City,358,"MS Computer Science, Robotics, Software Engineering",18523,High,http://www.phlu.ch/
PHSG - Pädagogische Hochschule St.Gallen,Switzerland,Main City,492,"Robotics, MS Computer Science, MBA",8267,High,http://www.phsg.ch/
PHSZ - University of Teacher Education Schwyz,Switzerland,Main City,421,"Artificial Intelligence, Robotics, MBA",8531,High,http://www.phsz.ch/
PHTG - Pädagogische Hochschule Thurgau,Switzerland,Main City,437,"Software Engineering, Cybersecurity, Artificial Intelligence",29532,High,http://www.phtg.ch/
SUPSI - University of Applied Sciences Southern Switzerland,Switzerland,Main City,8,"Business Analytics, MS Computer Science, Robotics",20212,Medium,http://www.supsi.ch/
ZHAW - Zürcher Hochschule für Angewandte Wissenschaften,Switzerland,Main City,312,"MBA, Business Analytics, Data Science",13590,Very High,http://www.zhaw.ch/
ZHdK - Zurich University of the Arts,Switzerland,Main City,482,"MBA, Business Analytics, Cybersecurity",27735,Low,http://www.zhdk.ch/
CHUV - University Hospital Lausanne,Switzerland,Main City,5,"Robotics, Business Analytics, Data Science",22173,Low,http://www.chuv.ch/
HUG - Univ. Hospitals of Geneva,Switzerland,Main City,259,"Business Analytics, Robotics, MS Computer Science",12827,Low,http://www.hcuge.ch/
Insel Gruppe,Switzerland,Main City,61,"MS Computer Science, Artificial Intelligence, Robotics",24481,Medium,http://www.insel.ch/
University Hospital Zurich,Switzerland,Main City,427,"MBA, MS Computer Science, Data Science",14490,Medium,http://www.unispital.ch/
Institut Le Rosey,Switzerland,Main City,331,"Cybersecurity, Software Engineering, Business Analytics",14140,Very High,http://www.rosey.ch/
IMD - International Institute for Management Development,Switzerland,Main City,20,"Software Engineering, Business Analytics, MS Computer Science",16065,Medium,https://www.imd.org/
Pontificia Università S. Tommaso,Italy,Main City,101,"Data Science, MS Computer Science, MBA",25487,Low,http://www.angelicum.org/
Pontificio Ateneo Antonianum,Italy,Main City,230,"Data Science, Artificial Intelligence, Robotics",29809,Medium,http://www.antonianum.ofm.org/
University of Modena,Italy,Main City,410,"MS Computer Science, MBA, Robotics",14496,High,http://www.casa.unimo.it/
Abdus Salam international centre for theoretical physics,Italy,Main City,83,"Business Analytics, Artificial Intelligence, Cybersecurity",11086,Very High,http://www.ictp.trieste.it/
Institute for Advanced Studies Lucca,Italy,Main City,39,"MS Computer Science, MBA, Robotics",27690,Low,http://www.imtlucca.it/
University Institute of Architecture Venice,Italy,Main City,253,"MBA, Data Science, Business Analytics",8899,Low,http://www.iuav.unive.it/
European University Institute,Italy,Main City,203,"Cybersecurity, Business Analytics, Robotics",21072,High,http://www.iue.it/
University Institute of Modern Languages,Italy,Main City,45,"Software Engineering, Cybersecurity, Business Analytics",13277,Low,http://www.iulm.it/
Dutch University Institute for Art History (DUIA),Italy,Main City,245,"Software Engineering, MBA, Artificial Intelligence",18547,Low,http://www.iuoart.org/
University Institute of Oriental Studies,Italy,Main City,474,"Robotics, Business Analytics, Cybersecurity",24239,Medium,http://www.iuo.it/
Istituto Universitario di Studi Superiori,Italy,Main City,448,"Robotics, MBA, Business Analytics",11527,Very High,http://www.iusspavia.it/
"Johns Hopkins University, SAIS Bologna Center",Italy,Main City,116,"Artificial Intelligence, Software Engineering, MS Computer Science",16240,Low,http://www.jhubc.it/
John Cabot University,Italy,Main City,484,"Cybersecurity, Artificial Intelligence, MS Computer Science",20841,Very High,http://www.johncabot.edu/
"Free University Institute ""Carlo Cattaneo""",Italy,Main City,244,"Business Analytics, Data Science, MBA",22044,High,http://www.liuc.it/
"Free University ""Maria Santissima Assunta""",Italy,Main City,168,"Software Engineering, Cybersecurity, Robotics",11336,Very High,http://www.lumsa.it/
"NABA - Nuova Accademia di Belle Arti, Milan",Italy,Main City,191,"MS Computer Science, Business Analytics, MBA",17792,Medium,http://www.naba.it/
"Yorker International University, Milano",Italy,Main City,124,"Robotics, MS Computer Science, MBA",19709,High,http://www.nyuniversity.net/
Pontificio Istituto Orientale,Italy,Main City,167,"MBA, MS Computer Science, Software Engineering",29827,Low,http://www.pio.urbe.it/
Polytechnic Institute of Bari,Italy,Main City,115,"Business Analytics, Data Science, Robotics",25277,Low,http://www.poliba.it/
Polytechnic Institute of Milan,Italy,Main City,364,"MBA, Artificial Intelligence, Software Engineering",29289,High,http://www.polimi.it/
Polytechnic Institute of Turin,Italy,Main City,349,"Business Analytics, Robotics, Artificial Intelligence",25761,Very High,http://www.polito.it/
Pontificia Università Lateranense,Italy,Main City,263,"Business Analytics, Robotics, MBA",9009,High,http://www.pul.it/
Pontificia Università della Santa Croce,Italy,Main City,19,"Artificial Intelligence, Business Analytics, MS Computer Science",27475,Low,http://www.pusc.it/
Fondazione Sacro Cuore,Italy,Main City,61,"Business Analytics, Software Engineering, Robotics",8799,Medium,http://www.sacrocuore.org/
International Higher School for Advanced Studies Trieste,Italy,Main City,277,"Artificial Intelligence, Cybersecurity, MBA",24415,Medium,http://www.sissa.it/
School of Education Pisa,Italy,Main City,430,"Robotics, Artificial Intelligence, Cybersecurity",22460,Low,http://www.sns.it/
Higher School of University and Advanced Studies Pisa,Italy,Main City,243,"Robotics, Data Science, MS Computer Science",22691,Medium,http://www.sssup.it/
University of Ancona,Italy,Main City,266,"Software Engineering, Business Analytics, Cybersecurity",12452,Very High,http://www.unian.it/
University of Bari,Italy,Main City,187,"MS Computer Science, Robotics, Data Science",20657,Low,http://www.uniba.it/
Basilicata University Potenza,Italy,Main City,492,"Artificial Intelligence, Robotics, Data Science",24299,Low,http://www.unibas.it/
University of Bergamo,Italy,Main City,179,"Robotics, Artificial Intelligence, Data Science",16313,Medium,http://www.unibg.it/
Bocconi University,Italy,Main City,250,"Robotics, MBA, Data Science",21749,Low,http://www.unibocconi.eu/
University of Bologna,Italy,Main City,455,"Cybersecurity, Robotics, Software Engineering",16537,High,http://www.unibo.it/
University of Brescia,Italy,Main City,328,"Artificial Intelligence, MBA, Business Analytics",20877,High,http://www.unibs.it/
Free University of Bozen,Italy,Main City,370,"Cybersecurity, Data Science, Robotics",11235,Very High,http://www.unibz.it/
University of Cagliari,Italy,Main City,64,"Software Engineering, Artificial Intelligence, Robotics",15196,Low,http://www.unica.it/
University of Calabria,Italy,Main City,233,"MS Computer Science, Artificial Intelligence, Cybersecurity",17236,Medium,http://www.unical.it/
University of Camerino,Italy,Main City,424,"MS Computer Science, Data Science, MBA",16274,High,http://www.unicam.it/
Campus Bio-Medico University of Rome,Italy,Main City,293,"Cybersecurity, Robotics, MS Computer Science",23596,High,http://www.unicampus.it/
University of Cassino,Italy,Main City,153,"Software Engineering, Business Analytics, MS Computer Science",19352,Low,http://www.unicas.it/
Catholic University of the Sacred Heart,Italy,Main City,327,"MBA, Artificial Intelligence, Software Engineering",29789,Medium,http://www.unicatt.it/
University of Chieti,Italy,Main City,478,"Robotics, Data Science, Software Engineering",26558,Medium,http://www.unich.it/
University of Catania,Italy,Main City,481,"Cybersecurity, MS Computer Science, Data Science",9530,Low,http://www.unict.it/
Università eCampus,Italy,Main City,379,"Artificial Intelligence, Robotics, Software Engineering",14070,Medium,http://www.uniecampus.it/
European School of Economics,Italy,Main City,169,"Artificial Intelligence, Data Science, Software Engineering",27077,Very High,http://www.uniese.it/
University of Ferrara,Italy,Main City,205,"Artificial Intelligence, Business Analytics, MBA",10781,High,http://www.unife.it/
University of Foggia,Italy,Main City,134,"Cybersecurity, Artificial Intelligence, MS Computer Science",14303,Medium,http://www.unifg.it/
University of Florence,Italy,Main City,76,"Business Analytics, Robotics, Cybersecurity",8262,Medium,http://www.unifi.it/
University of Genoa,Italy,Main City,43,"Data Science, MBA, Cybersecurity",24993,High,http://www.unige.it/
Pontifica Università Gregoriana,Italy,Main City,79,"Data Science, Software Engineering, MBA",15936,Low,http://www.unigre.it/
University of Lecce,Italy,Main City,103,"Cybersecurity, Robotics, Artificial Intelligence",19485,Very High,http://www.unile.it/
Link Campus University of Malta,Italy,Main City,2,"MS Computer Science, Robotics, Data Science",20568,Low,http://www.unilink.it/
University of Macerata,Italy,Main City,56,"Data Science, MBA, Software Engineering",21509,Medium,http://www.unimc.it/
University of Messina,Italy,Main City,375,"Software Engineering, Cybersecurity, MS Computer Science",9022,Very High,http://www.unime.it/
University of Milan - Bicocca,Italy,Main City,376,"MS Computer Science, Artificial Intelligence, Cybersecurity",14020,Very High,http://www.unimib.it/
University of Milan,Italy,Main City,19,"Business Analytics, Software Engineering, MS Computer Science",18157,Very High,https://www.unimi.it/en
University of Molise,Italy,Main City,257,"Data Science, Business Analytics, MS Computer Science",12821,Medium,http://www.unimol.it/
Second University of Naples,Italy,Main City,1,"Data Science, Artificial Intelligence, MS Computer Science",10463,Medium,http://www.unina2.it/
University of Naples Federico II,Italy,Main City,182,"Data Science, Artificial Intelligence, MBA",24829,Very High,http://www.unina.it/
University Institute of Naval Studies,Italy,Main City,435,"Cybersecurity, Data Science, MS Computer Science",25922,Very High,http://www.uninav.it/
University of Insubria,Italy,Main City,387,"MBA, Robotics, MS Computer Science",17601,High,http://www.uninsubria.it/
University of Palermo,Italy,Main City,354,"Robotics, Cybersecurity, Artificial Intelligence",25119,Medium,http://www.unipa.it/
University of Padua,Italy,Main City,208,"MBA, MS Computer Science, Robotics",8897,High,http://www.unipd.it/
University of Perugia,Italy,Main City,335,"MS Computer Science, Cybersecurity, Robotics",20872,Low,http://www.unipg.it/
University of Pisa,Italy,Main City,147,"MBA, MS Computer Science, Software Engineering",29050,Very High,http://www.unipi.it/
University of Parma,Italy,Main City,245,"MS Computer Science, Business Analytics, Artificial Intelligence",9138,High,http://www.unipr.it/
University of Pavia,Italy,Main City,254,"Business Analytics, Software Engineering, Cybersecurity",12277,Low,http://www.unipv.it/
University of Reggio Calabria,Italy,Main City,459,"Software Engineering, MS Computer Science, Artificial Intelligence",22151,High,http://www.unirc.it/
"University of Roma ""La Sapienza""",Italy,Main City,431,"Artificial Intelligence, MBA, MS Computer Science",15807,Low,http://www.uniroma1.it/
"University of Roma ""Tor Vergata""",Italy,Main City,492,"MBA, Data Science, Artificial Intelligence",22995,Very High,http://www.uniroma2.it/
Third University of Rome,Italy,Main City,360,"Cybersecurity, MBA, Data Science",15318,High,http://www.uniroma3.it/
University of Salerno,Italy,Main City,148,"Robotics, MS Computer Science, Data Science",27443,Very High,http://www.unisa.it/
Università Pontificia Salesiana,Italy,Main City,306,"Artificial Intelligence, Cybersecurity, Data Science",28923,High,http://www.unisal.it/
University of Sannio,Italy,Main City,441,"MS Computer Science, Data Science, Software Engineering",13101,Very High,http://www.unisannio.it/
University of Gastronomic Sciences,Italy,Main City,428,"Artificial Intelligence, Software Engineering, MS Computer Science",8026,Very High,http://www.unisg.it/
University of Siena,Italy,Main City,146,"Artificial Intelligence, Robotics, MBA",26113,Medium,http://www.unisi.it/
"University Institute of Teacher Training ""Suor Orsola Benincasa""",Italy,Main City,363,"Business Analytics, MS Computer Science, Software Engineering",29097,Low,http://www.unisob.na.it/
University of Sassari,Italy,Main City,465,"Artificial Intelligence, Business Analytics, Robotics",19622,Low,http://www.uniss.it/
University of Italian Studies for Foreigners of Perugia,Italy,Main City,235,"MS Computer Science, MBA, Business Analytics",11112,Low,http://www.unistrapg.it/
University of Italian Studies for Foreigners of Siena,Italy,Main City,41,"Robotics, MBA, MS Computer Science",27376,Medium,http://www.unistrasi.it/
University of Teramo,Italy,Main City,239,"Cybersecurity, Business Analytics, Software Engineering",19400,High,http://www.unite.it/
University of Trento,Italy,Main City,341,"Software Engineering, Artificial Intelligence, Business Analytics",26122,Very High,http://www.unitn.it/
University of Turin,Italy,Main City,356,"Business Analytics, MS Computer Science, Data Science",12017,Low,http://www.unito.it/
Viterbo State University,Italy,Main City,231,"MBA, Data Science, MS Computer Science",22056,High,http://www.unitus.it/
University of Udine,Italy,Main City,330,"Cybersecurity, Business Analytics, Data Science",23913,Low,http://www.uniud.it/
University of Urbino,Italy,Main City,332,"Cybersecurity, Robotics, Artificial Intelligence",28619,Medium,http://www.uniurb.it/
University of Aquila,Italy,Main City,432,"Software Engineering, MBA, Business Analytics",16632,High,http://www.univaq.it/
University of Venice,Italy,Main City,233,"Artificial Intelligence, Business Analytics, Cybersecurity",22023,Medium,http://www.unive.it/
University of Verona,Italy,Main City,181,"Data Science, MS Computer Science, Cybersecurity",15967,Medium,http://www.univr.it/
University of Trieste,Italy,Main City,149,"Artificial Intelligence, Data Science, MBA",19817,Very High,http://www.units.it/
American University of Rome,Italy,Main City,389,"MS Computer Science, MBA, Artificial Intelligence",27493,Very High,https://aur.edu/
Team Lingue International House,Italy,Main City,153,"MBA, Data Science, MS Computer Science",23430,High,https://ihteamlingue.it/
Luiss Guido Carli University,Italy,Main City,170,"Cybersecurity, Software Engineering, MBA",19624,Medium,https://www.luiss.it/
Barcelona Graduate School of Economics,Spain,Main City,478,"Software Engineering, MS Computer Science, Robotics",10672,Low,http://www.barcelonagse.eu/
Bircham International University,Spain,Main City,249,"Software Engineering, Cybersecurity, MBA",15140,Medium,http://www.bircham.edu/
Universidad de San Pablo CEU,Spain,Main City,19,"Artificial Intelligence, Software Engineering, Data Science",27524,Low,http://www.ceu.es/
Universidad de Deusto,Spain,Main City,41,"MS Computer Science, MBA, Artificial Intelligence",29834,Low,http://www.deusto.es/
Universidad del País Vasco,Spain,Main City,371,"Robotics, Cybersecurity, Business Analytics",28740,Very High,http://www.ehu.es/
Escuela Superior de Gestion Comercial y Marketing (ESIC),Spain,Main City,50,"MBA, Artificial Intelligence, MS Computer Science",15022,Very High,http://www.esic.es/
Global Business School Barcelona,Spain,Main City,131,"Artificial Intelligence, Data Science, MS Computer Science",19287,Very High,http://www.global-business-school.org/
IE University,Spain,Main City,302,"MBA, MS Computer Science, Robotics",16723,High,http://www.ie.edu/
International University of Southern Europe,Spain,Main City,43,"Data Science, Artificial Intelligence, MS Computer Science",25130,High,http://www.iuse.edu.es/
La Salle Universities - International Programmes,Spain,Main City,121,"MBA, Data Science, Software Engineering",16814,High,http://www.lasalleuniversities.net/
Mondragon Univertsitatea,Spain,Main City,35,"MBA, Data Science, Software Engineering",23150,High,http://www.muni.es/
La Salle - Universitat Ramon Llull,Spain,Main City,360,"Data Science, Cybersecurity, MS Computer Science",23983,Medium,http://www.salleurl.edu/
"Schiller International University, Madrid",Spain,Main City,338,"Robotics, Cybersecurity, MBA",29896,High,http://www.schillermadrid.edu/
Universitat Autónoma de Barcelona,Spain,Main City,239,"Data Science, MBA, Artificial Intelligence",16448,High,http://www.uab.es/
Universidad de Alicante,Spain,Main City,447,"Cybersecurity, Data Science, Robotics",14836,Medium,http://www.ua.es/
Universidad de Alcalá de Henares,Spain,Main City,452,"MBA, Software Engineering, Artificial Intelligence",29260,High,http://www.uah.es/
Universidad de Almería,Spain,Main City,10,"MBA, Data Science, Software Engineering",17166,High,http://www.ualm.es/
Universidad Autónoma de Madrid,Spain,Main City,123,"Robotics, Data Science, Business Analytics",10676,High,http://www.uam.es/
Universidad Alfonso X El Sabio,Spain,Main City,427,"Cybersecurity, MS Computer Science, Robotics",28209,Medium,http://www.uax.es/
Universitat de Barcelona,Spain,Main City,144,"Data Science, Robotics, Artificial Intelligence",23058,Very High,http://www.ub.es/
Universidad de Burgos,Spain,Main City,202,"MBA, MS Computer Science, Software Engineering",9873,Low,http://www.ubu.es/
Universidad Carlos III de Madrid,Spain,Main City,387,"Data Science, MS Computer Science, Software Engineering",26670,Very High,http://www.uc3m.es/
Universidad de Cádiz,Spain,Main City,46,"MBA, Robotics, Data Science",27460,Medium,http://www.uca.es/
Universidad Católica San Antonio,Spain,Main City,173,"Data Science, Software Engineering, Artificial Intelligence",28666,Medium,http://www.ucam.edu/
Universidad Católica de Ávila,Spain,Main City,241,"Business Analytics, Robotics, Artificial Intelligence",12328,Low,http://www.ucavila.es/
Universidad Cardenal Herrera-CEU,Spain,Main City,221,"MBA, Data Science, Business Analytics",11163,Low,http://www.uchceu.es/
Universidad de Castilla La Mancha,Spain,Main City,185,"MBA, Robotics, Cybersecurity",9026,Low,http://www.uclm.es/
Universidad Complutense de Madrid,Spain,Main City,328,"Artificial Intelligence, MBA, Cybersecurity",27373,Medium,http://www.ucm.es/
Universidad de Córdoba,Spain,Main City,457,"MBA, Cybersecurity, Data Science",10412,Medium,http://www.uco.es/
Universidad Católica de Valencia,Spain,Main City,500,"Robotics, Cybersecurity, Data Science",20543,Low,http://www.ucv.es/
Universidade da Coruña,Spain,Main City,214,"Software Engineering, MBA, Cybersecurity",26265,Medium,https://www.udc.gal/
Universidad de Gerona,Spain,Main City,338,"MBA, Data Science, Robotics",26102,Low,http://www.udg.es/
Universitat de Lleida,Spain,Main City,23,"Software Engineering, Robotics, Business Analytics",28194,Low,http://www.udl.es/
